,Unnamed: 0,Overall Test Number,Algorithm,Map Type,Map Id,Start Point,Goal Point,Test Number,Iteration,Timestep,Num Collision Checks,Batch Size,Cumulative Num Sampled,Current Path Cost,Any Path Found
204,204,30204,NRRT*,forest,13,"[108, 175]","[33, 11]",4,32,1.1985740490990304,38,20,33,291.22329025573276,1
205,205,30205,NRRT*,forest,13,"[234, 250]","[11, 97]",0,53,0.2205934524536132,64,20,54,374.5287318523812,1
206,206,30206,NRRT*,forest,13,"[234, 250]","[11, 97]",1,100,2.524970084730123,131,20,101,348.59163403106845,1
207,207,30207,NRRT*,forest,13,"[234, 250]","[11, 97]",2,190,4.876635462347006,249,20,191,355.0063979628001,1
208,208,30208,NRRT*,forest,13,"[234, 250]","[11, 97]",3,85,2.2957940998706565,93,20,86,321.4990140356647,1
209,209,30209,NRRT*,forest,13,"[234, 250]","[11, 97]",4,182,4.324977111873519,239,20,183,327.7774814330875,1
210,210,30210,NRRT*,forest,13,"[108, 175]","[33, 11]",0,150,3.0661945768433236,168,40,151,262.4965834046111,1
211,211,30211,NRRT*,forest,13,"[108, 175]","[33, 11]",1,129,2.5024500318604135,152,40,130,289.9426244506976,1
212,212,30212,NRRT*,forest,13,"[108, 175]","[33, 11]",2,51,2.4397011533976096,66,40,52,272.2513701481719,1
213,213,30213,NRRT*,forest,13,"[108, 175]","[33, 11]",3,188,5.313338889241267,231,40,189,277.9743637379994,1
214,214,30214,NRRT*,forest,13,"[108, 175]","[33, 11]",4,144,5.8590066802098395,157,40,145,292.0792340444632,1
215,215,30215,NRRT*,forest,13,"[234, 250]","[11, 97]",0,183,5.9233716990305885,239,40,184,341.962645500614,1
216,216,30216,NRRT*,forest,13,"[234, 250]","[11, 97]",1,149,1.9017747044563293,190,40,150,392.3834051045076,1
217,217,30217,NRRT*,forest,13,"[234, 250]","[11, 97]",2,204,3.6827754378318787,226,40,205,371.6641099676872,1
218,218,30218,NRRT*,forest,13,"[234, 250]","[11, 97]",3,141,4.662614371950815,166,40,142,334.86704450893023,1
219,219,30219,NRRT*,forest,13,"[234, 250]","[11, 97]",4,228,6.251733225630822,288,40,229,323.3704556729518,1
220,220,30220,NRRT*,forest,13,"[108, 175]","[33, 11]",0,77,4.095177551382969,98,80,78,264.3175109272996,1
221,221,30221,NRRT*,forest,13,"[108, 175]","[33, 11]",1,90,4.03962994781688,101,80,91,297.6308308136364,1
222,222,30222,NRRT*,forest,13,"[108, 175]","[33, 11]",2,112,3.9485836871752724,131,80,113,262.04023499080154,1
223,223,30223,NRRT*,forest,13,"[108, 175]","[33, 11]",3,61,3.212859655250071,74,80,62,262.2737383122979,1
224,224,30224,NRRT*,forest,13,"[108, 175]","[33, 11]",4,38,3.0182830937991127,42,80,39,273.1002288160955,1
225,225,30225,NRRT*,forest,13,"[234, 250]","[11, 97]",0,83,4.501792952075066,119,80,84,340.31718409600126,1
226,226,30226,NRRT*,forest,13,"[234, 250]","[11, 97]",1,157,5.343284835108317,188,80,158,328.4603013794147,1
227,227,30227,NRRT*,forest,13,"[234, 250]","[11, 97]",2,62,0.2975293993949889,77,80,63,381.91156650763503,1
228,228,30228,NRRT*,forest,13,"[234, 250]","[11, 97]",3,110,4.2292175190530195,129,80,111,327.2504968045439,1
229,229,30229,NRRT*,forest,13,"[234, 250]","[11, 97]",4,86,3.9594818669766507,97,80,87,332.1426714038583,1
230,230,30230,NRRT*,forest,13,"[108, 175]","[33, 11]",0,136,4.480898643363474,179,100,137,264.04960138120265,1
231,231,30231,NRRT*,forest,13,"[108, 175]","[33, 11]",1,147,6.004982809914041,156,100,148,280.17094945286516,1
232,232,30232,NRRT*,forest,13,"[108, 175]","[33, 11]",2,135,5.6795702384838345,159,100,136,266.52762418371924,1
233,233,30233,NRRT*,forest,13,"[108, 175]","[33, 11]",3,220,7.159355186718697,257,100,221,279.4009952528827,1
234,234,30234,NRRT*,forest,13,"[108, 175]","[33, 11]",4,98,3.6556005709350057,114,100,99,299.3377031260944,1
235,235,30235,NRRT*,forest,13,"[234, 250]","[11, 97]",0,144,1.7648876309394836,164,100,145,387.5159809161967,1
236,236,30236,NRRT*,forest,13,"[234, 250]","[11, 97]",1,66,0.3237764239311217,75,100,67,374.0228709273603,1
237,237,30237,NRRT*,forest,13,"[234, 250]","[11, 97]",2,261,9.417360933443934,336,100,262,322.39913315866744,1
238,238,30238,NRRT*,forest,13,"[234, 250]","[11, 97]",3,120,4.565050633570584,153,100,121,329.4276124061982,1
239,239,30239,NRRT*,forest,13,"[234, 250]","[11, 97]",4,149,6.025840661492596,174,100,150,322.3225898785298,1
240,240,30240,NRRT*,forest,13,"[108, 175]","[33, 11]",0,210,6.713640712994332,239,300,211,286.85437141488376,1
241,241,30241,NRRT*,forest,13,"[108, 175]","[33, 11]",1,124,4.132546149986977,128,300,125,276.28798213234757,1
242,242,30242,NRRT*,forest,13,"[108, 175]","[33, 11]",2,265,9.154800140160319,298,300,266,272.63927731284997,1
243,243,30243,NRRT*,forest,13,"[108, 175]","[33, 11]",3,43,4.661676394746008,51,300,44,269.6603488750347,1
244,244,30244,NRRT*,forest,13,"[108, 175]","[33, 11]",4,67,0.3307458758354186,74,300,68,344.60909416032973,1
245,245,30245,NRRT*,forest,13,"[234, 250]","[11, 97]",0,102,3.7801662543265993,116,300,103,324.323641914831,1
246,246,30246,NRRT*,forest,13,"[234, 250]","[11, 97]",1,595,35.00679730844602,671,300,596,328.01476470566706,1
247,247,30247,NRRT*,forest,13,"[234, 250]","[11, 97]",2,50,3.1997873730669935,57,300,51,338.1005575684671,1
248,248,30248,NRRT*,forest,13,"[234, 250]","[11, 97]",3,53,3.165439540864082,65,300,54,333.3537196256533,1
249,249,30249,NRRT*,forest,13,"[234, 250]","[11, 97]",4,66,4.54385586082375,87,300,67,343.12076139826,1
250,250,30250,NRRT*,forest,13,"[108, 175]","[33, 11]",0,159,6.863636126064057,179,600,160,267.9214731533352,1
251,251,30251,NRRT*,forest,13,"[108, 175]","[33, 11]",1,65,0.32511591911315907,84,600,66,311.8551443096583,1
252,252,30252,NRRT*,forest,13,"[108, 175]","[33, 11]",2,109,1.0047624707221985,115,600,110,301.7123543211814,1
253,253,30253,NRRT*,forest,13,"[108, 175]","[33, 11]",3,109,5.351428325693327,119,600,110,277.79296225938083,1
254,254,30254,NRRT*,forest,13,"[108, 175]","[33, 11]",4,67,4.906329270321578,87,600,68,298.68785979060806,1
255,255,30255,NRRT*,forest,13,"[234, 250]","[11, 97]",0,113,5.26780821382439,124,600,114,351.50108848022296,1
256,256,30256,NRRT*,forest,13,"[234, 250]","[11, 97]",1,86,4.847204580897449,107,600,87,342.79281616747323,1
257,257,30257,NRRT*,forest,13,"[234, 250]","[11, 97]",2,149,1.8991160988807678,165,600,150,378.04197468716245,1
258,258,30258,NRRT*,forest,13,"[234, 250]","[11, 97]",3,119,4.792910973035586,140,600,120,348.00571599162873,1
259,259,30259,NRRT*,forest,13,"[234, 250]","[11, 97]",4,388,17.038536230527654,397,600,389,334.3751717107266,1
260,260,30260,NRRT*,forest,13,"[108, 175]","[33, 11]",0,58,0.25821840763092035,72,1000,59,324.44567928611286,1
261,261,30261,NRRT*,forest,13,"[108, 175]","[33, 11]",1,117,5.900421835413825,152,1000,118,259.51537479167024,1
262,262,30262,NRRT*,forest,13,"[108, 175]","[33, 11]",2,138,6.385598041048895,170,1000,139,290.3521769813089,1
263,263,30263,NRRT*,forest,13,"[108, 175]","[33, 11]",3,99,5.542140401831519,112,1000,100,277.96448205129684,1
264,264,30264,NRRT*,forest,13,"[108, 175]","[33, 11]",4,59,6.249074877369967,76,1000,60,299.9288387083523,1
265,265,30265,NRRT*,forest,13,"[234, 250]","[11, 97]",0,85,0.5544131398200987,105,1000,86,368.48611267573165,1
266,266,30266,NRRT*,forest,13,"[234, 250]","[11, 97]",1,198,7.100050608121647,262,1000,199,332.73199658428774,1
267,267,30267,NRRT*,forest,13,"[234, 250]","[11, 97]",2,109,6.125059860795659,136,1000,110,339.5512573573582,1
268,268,30268,NRRT*,forest,13,"[234, 250]","[11, 97]",3,121,1.2038617730140686,142,1000,122,370.2750354652333,1
269,269,30269,NRRT*,forest,13,"[234, 250]","[11, 97]",4,157,7.272704142182988,182,1000,158,322.7667181606077,1
270,270,30270,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",0,104,0.8598319888114927,127,5,105,192.32215761449845,1
271,271,30271,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",1,34,1.420653601370231,38,5,35,192.4195299603072,1
272,272,30272,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",2,34,2.103832227944702,42,5,35,184.94697791141408,1
273,273,30273,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",3,38,1.7524478867919526,48,5,39,191.99711712398323,1
274,274,30274,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",4,115,2.7765131429107277,148,5,116,187.96339887638376,1
275,275,30275,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",0,120,1.2318640351295471,132,5,121,360.1601965007976,1
276,276,30276,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",1,131,1.4069060683250427,168,5,132,350.5611535274312,1
277,277,30277,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",2,153,2.0224944949150085,191,5,154,345.5564045538145,1
278,278,30278,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",3,127,1.3745484352111816,150,5,128,345.3610959728305,1
279,279,30279,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",4,151,1.8982701301574707,174,5,152,365.9991302917708,1
280,280,30280,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",0,46,2.6292745210019626,50,10,47,187.17420599537817,1
281,281,30281,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",1,56,2.7147200442639865,62,10,57,189.20464285405546,1
282,282,30282,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",2,96,3.3963689340068193,118,10,97,185.8764496078945,1
283,283,30283,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",3,47,2.775247646660933,53,10,48,189.12399619237456,1
284,284,30284,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",4,34,2.4241388756130426,44,10,35,191.0617633161035,1
285,285,30285,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",0,144,1.7587335705757141,163,10,145,363.630748880346,1
286,286,30286,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",1,123,2.192002913273977,172,10,124,333.02691487919566,1
287,287,30287,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",2,103,1.739760479249166,130,10,104,339.7697157241755,1
288,288,30288,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",3,108,0.9430035352706909,131,10,109,368.4903716829942,1
289,289,30289,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",4,203,4.632882603307966,238,10,204,321.7421576550021,1
290,290,30290,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",0,42,0.11990493535995472,51,20,43,193.48590007308036,1
291,291,30291,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",1,129,1.4459584951400757,153,20,130,195.48244186282915,1
292,292,30292,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",2,86,2.8999021369312494,104,20,87,187.54301148524303,1
293,293,30293,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",3,79,0.4564116597175598,96,20,80,192.99209821415153,1
294,294,30294,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",4,19,0.02004468441009502,22,20,20,196.3171465571375,1
295,295,30295,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",0,279,6.980803549289703,372,20,280,354.7352999010511,1
296,296,30296,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",1,57,0.23377597332000724,70,20,58,349.11551518038414,1
297,297,30297,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",2,178,3.7750110685718257,224,20,179,336.45237866531187,1
298,298,30298,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",3,90,0.6044642329216003,105,20,91,341.2439543152381,1
299,299,30299,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",4,155,3.127571553004353,203,20,156,324.58133101176844,1
300,300,30300,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",0,29,1.9999941021388854,36,40,30,188.38431949345113,1
301,301,30301,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",1,34,0.07666772603988645,43,40,35,193.31812920318623,1
302,302,30302,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",2,46,2.420539493865074,58,40,47,186.94538868426247,1
303,303,30303,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",3,25,3.1508811810624384,29,40,26,185.5091353115733,1
304,304,30304,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",4,71,0.35621988773345936,91,40,72,194.1573865037373,1
305,305,30305,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",0,41,1.2036423385268138,52,40,42,337.8251636829692,1
306,306,30306,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",1,226,4.504392385482788,273,40,227,341.771035210117,1
307,307,30307,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",2,79,1.6057898706866416,93,40,80,332.3883583157622,1
308,308,30308,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",3,115,1.1123329997062683,136,40,116,349.0737795102208,1
309,309,30309,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",4,117,1.1190766096115112,133,40,118,345.5696139676265,1
310,310,30310,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",0,34,2.2264179110203655,39,80,35,190.7129185800202,1
311,311,30311,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",1,40,0.11961311101913452,46,80,41,193.56477195266362,1
312,312,30312,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",2,60,3.019819957157978,74,80,61,191.05993593176197,1
313,313,30313,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",3,135,1.5166706442832947,146,80,136,194.4038560838397,1
314,314,30314,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",4,42,2.7640570616681996,52,80,43,192.2379795241629,1
315,315,30315,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",0,216,4.049576103687286,223,80,217,361.3364027543737,1
316,316,30316,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",1,129,1.4134533405303955,182,80,130,343.8668933630647,1
317,317,30317,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",2,131,2.5627323097659263,144,80,132,333.14142339890896,1
318,318,30318,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",3,71,0.3920767307281494,89,80,72,355.05763413290106,1
319,319,30319,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",4,174,2.6151849031448364,193,80,175,359.6508966441105,1
320,320,30320,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",0,152,4.899348288412366,184,100,153,186.28915764152453,1
321,321,30321,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",1,84,0.5392345190048217,104,100,85,194.01430276392628,1
322,322,30322,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",2,25,0.04537224769592273,32,100,26,194.07533503536416,1
323,323,30323,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",3,38,3.327985978501339,46,100,39,188.7187699176524,1
324,324,30324,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",4,65,2.7247177790752124,85,100,66,187.77721138785694,1
325,325,30325,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",0,206,4.8416878289652985,215,100,207,327.2717295646911,1
326,326,30326,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",1,120,1.179356038570404,131,100,121,366.2291261043037,1
327,327,30327,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",2,272,7.7443272180033835,300,100,273,333.0804281015854,1
328,328,30328,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",3,294,7.69540411233902,344,100,295,348.5406294889108,1
329,329,30329,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",4,127,1.3362743854522705,182,100,128,359.3271775026627,1
330,330,30330,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",0,57,2.6690791081538867,70,300,58,187.50197331988997,1
331,331,30331,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",1,47,0.14121079444885254,49,300,48,196.43885333969567,1
332,332,30332,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",2,49,3.9020516368017577,60,300,50,191.92061522008845,1
333,333,30333,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",3,78,0.47049808502197255,104,300,79,195.20757830990684,1
334,334,30334,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",4,86,4.604183333383111,99,300,87,185.28761012931454,1
335,335,30335,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",0,112,1.0391253232955933,145,300,113,369.66464598829003,1
336,336,30336,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",1,170,3.6203031844569358,213,300,171,325.6603904993723,1
337,337,30337,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",2,205,3.6495181918144226,234,300,206,340.35253268617487,1
338,338,30338,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",3,132,2.6157080835772666,154,300,133,336.6852703322692,1
339,339,30339,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",4,62,1.4062775082064782,85,300,63,327.7048900972597,1
340,340,30340,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",0,62,0.30965030193328846,80,600,63,193.49408305788066,1
341,341,30341,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",1,128,1.4142601490020752,146,600,129,192.74788929636244,1
342,342,30342,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",2,62,3.334386872081116,72,600,63,189.6223532053328,1
343,343,30343,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",3,44,3.3787690524709335,50,600,45,189.55050126391478,1
344,344,30344,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",4,139,1.6495542526245117,172,600,140,196.08573819946184,1
345,345,30345,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",0,231,4.785399377346039,271,600,232,359.76505673875283,1
346,346,30346,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",1,188,6.036226628902854,212,600,189,336.5115197738869,1
347,347,30347,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",2,274,6.643485188484192,396,600,275,358.9767412768347,1
348,348,30348,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",3,360,11.553013980388641,377,600,361,370.0959863995364,1
349,349,30349,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",4,229,7.577396033886375,301,600,230,337.7664348753912,1
350,350,30350,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",0,94,0.695809006690979,114,1000,95,196.92121759795066,1
351,351,30351,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",1,114,4.587527653063059,117,1000,115,185.64614285136804,1
352,352,30352,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",2,49,3.4259796862256637,66,1000,50,187.6034862811951,1
353,353,30353,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",3,30,3.3905879348938273,35,1000,31,187.10840124261156,1
354,354,30354,NRRT*,gapsforest,19,"[218, 110]","[38, 99]",4,22,3.7086604819970574,27,1000,23,189.10621160181827,1
355,355,30355,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",0,115,1.065971553325653,128,1000,116,370.7291094766473,1
356,356,30356,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",1,128,1.432090401649475,130,1000,129,370.29348994281656,1
357,357,30357,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",2,75,0.43432581424713135,98,1000,76,340.85574930962485,1
358,358,30358,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",3,84,3.5130613433155435,101,1000,85,330.5234769661603,1
359,359,30359,NRRT*,gapsforest,19,"[206, 209]","[6, 27]",4,322,11.190886910096406,423,1000,323,327.1882130856506,1
360,360,30360,NRRT*,maze,24,"[93, 71]","[223, 196]",0,2000,48.24019059146028,2392,5,2001,-1.0,0
361,361,30361,NRRT*,maze,24,"[93, 71]","[223, 196]",1,2000,50.79418923004897,2640,5,2001,-1.0,0
362,362,30362,NRRT*,maze,24,"[93, 71]","[223, 196]",2,2000,53.36013933312599,2270,5,2001,-1.0,0
363,363,30363,NRRT*,maze,24,"[93, 71]","[223, 196]",3,2000,52.89044697796885,2676,5,2001,-1.0,0
364,364,30364,NRRT*,maze,24,"[93, 71]","[223, 196]",4,2000,52.95724012625209,2090,5,2001,-1.0,0
365,365,30365,NRRT*,maze,24,"[229, 7]","[73, 228]",0,27,3.1683453130403,33,5,28,457.47172093904805,1
366,366,30366,NRRT*,maze,24,"[229, 7]","[73, 228]",1,36,0.07574236392974854,40,5,37,500.4803626263723,1
367,367,30367,NRRT*,maze,24,"[229, 7]","[73, 228]",2,60,2.1844227316606943,65,5,61,521.1810245600495,1
368,368,30368,NRRT*,maze,24,"[229, 7]","[73, 228]",3,89,3.5821270871706288,94,5,90,475.37194087147657,1
369,369,30369,NRRT*,maze,24,"[229, 7]","[73, 228]",4,99,1.643487019567037,120,5,100,522.9941918547058,1
370,370,30370,NRRT*,maze,24,"[93, 71]","[223, 196]",0,2000,49.08045882576043,2272,10,2001,-1.0,0
371,371,30371,NRRT*,maze,24,"[93, 71]","[223, 196]",1,2000,50.49586683469691,2337,10,2001,-1.0,0
372,372,30372,NRRT*,maze,24,"[93, 71]","[223, 196]",2,2000,52.2902565909847,2414,10,2001,-1.0,0
373,373,30373,NRRT*,maze,24,"[93, 71]","[223, 196]",3,2000,55.50192967765146,2287,10,2001,-1.0,0
374,374,30374,NRRT*,maze,24,"[93, 71]","[223, 196]",4,2000,53.7714188573152,2333,10,2001,-1.0,0
375,375,30375,NRRT*,maze,24,"[229, 7]","[73, 228]",0,41,3.364429182592842,50,10,42,463.5098547632771,1
376,376,30376,NRRT*,maze,24,"[229, 7]","[73, 228]",1,37,0.9650962782187704,40,10,38,508.11302274416994,1
377,377,30377,NRRT*,maze,24,"[229, 7]","[73, 228]",2,128,2.8311538318210436,178,10,129,514.2249671550314,1
378,378,30378,NRRT*,maze,24,"[229, 7]","[73, 228]",3,43,1.750578831486854,50,10,44,514.7058996144146,1
379,379,30379,NRRT*,maze,24,"[229, 7]","[73, 228]",4,135,3.6611837936529463,149,10,136,506.36763450607464,1
380,380,30380,NRRT*,maze,24,"[93, 71]","[223, 196]",0,2000,56.850274385602866,2229,20,2001,-1.0,0
381,381,30381,NRRT*,maze,24,"[93, 71]","[223, 196]",1,2000,47.0183960075263,2288,20,2001,-1.0,0
382,382,30382,NRRT*,maze,24,"[93, 71]","[223, 196]",2,2000,55.14782043286708,2551,20,2001,-1.0,0
383,383,30383,NRRT*,maze,24,"[93, 71]","[223, 196]",3,2000,56.877353649713854,2217,20,2001,-1.0,0
384,384,30384,NRRT*,maze,24,"[93, 71]","[223, 196]",4,2000,54.521471792173166,2517,20,2001,-1.0,0
385,385,30385,NRRT*,maze,24,"[229, 7]","[73, 228]",0,47,1.9453486296586002,55,20,48,497.55190725076636,1
386,386,30386,NRRT*,maze,24,"[229, 7]","[73, 228]",1,92,3.0987685801412077,118,20,93,533.9066317364045,1
387,387,30387,NRRT*,maze,24,"[229, 7]","[73, 228]",2,30,2.313141476724862,43,20,31,502.0676897955615,1
388,388,30388,NRRT*,maze,24,"[229, 7]","[73, 228]",3,43,1.9706980741712756,54,20,44,475.26425095150694,1
389,389,30389,NRRT*,maze,24,"[229, 7]","[73, 228]",4,16,4.575793000295961,19,20,17,469.33656468563504,1
390,390,30390,NRRT*,maze,24,"[93, 71]","[223, 196]",0,2000,49.74151049796926,2448,40,2001,-1.0,0
391,391,30391,NRRT*,maze,24,"[93, 71]","[223, 196]",1,2000,56.41495593318663,2127,40,2001,-1.0,0
392,392,30392,NRRT*,maze,24,"[93, 71]","[223, 196]",2,2000,51.693055262563426,2432,40,2001,-1.0,0
393,393,30393,NRRT*,maze,24,"[93, 71]","[223, 196]",3,2000,51.998945320515205,2268,40,2001,-1.0,0
394,394,30394,NRRT*,maze,24,"[93, 71]","[223, 196]",4,2000,51.4468653386063,2609,40,2001,-1.0,0
395,395,30395,NRRT*,maze,24,"[229, 7]","[73, 228]",0,54,2.2195002321700823,62,40,55,496.5755882306248,1
396,396,30396,NRRT*,maze,24,"[229, 7]","[73, 228]",1,34,2.414270899234297,40,40,35,478.9810455301015,1
397,397,30397,NRRT*,maze,24,"[229, 7]","[73, 228]",2,30,1.87099410193018,37,40,31,512.2746389020501,1
398,398,30398,NRRT*,maze,24,"[229, 7]","[73, 228]",3,195,7.614714238531999,239,40,196,455.3404784946563,1
399,399,30399,NRRT*,maze,24,"[229, 7]","[73, 228]",4,130,4.187315162667759,147,40,131,454.71511093884544,1
400,400,30400,NRRT*,maze,24,"[93, 71]","[223, 196]",0,2000,54.12368388551531,2379,80,2001,-1.0,0
401,401,30401,NRRT*,maze,24,"[93, 71]","[223, 196]",1,2000,48.441660927760516,2608,80,2001,-1.0,0
402,402,30402,NRRT*,maze,24,"[93, 71]","[223, 196]",2,2000,52.972778463181626,2337,80,2001,-1.0,0
403,403,30403,NRRT*,maze,24,"[93, 71]","[223, 196]",3,2000,53.4585276743621,2190,80,2001,-1.0,0
404,404,30404,NRRT*,maze,24,"[93, 71]","[223, 196]",4,2000,50.81835997062226,2007,80,2001,-1.0,0
405,405,30405,NRRT*,maze,24,"[229, 7]","[73, 228]",0,32,1.8838386644606975,41,80,33,499.63888297102244,1
406,406,30406,NRRT*,maze,24,"[229, 7]","[73, 228]",1,80,3.526830195937262,101,80,81,525.9620360982468,1
407,407,30407,NRRT*,maze,24,"[229, 7]","[73, 228]",2,52,3.2246423359252074,68,80,53,508.5079595826244,1
408,408,30408,NRRT*,maze,24,"[229, 7]","[73, 228]",3,22,3.067694484744177,24,80,23,521.9893743921776,1
409,409,30409,NRRT*,maze,24,"[229, 7]","[73, 228]",4,54,2.62337627101342,66,80,55,497.17665298494524,1
410,410,30410,NRRT*,maze,24,"[93, 71]","[223, 196]",0,2000,50.338968874163925,2463,100,2001,-1.0,0
411,411,30411,NRRT*,maze,24,"[93, 71]","[223, 196]",1,2000,56.587530325923424,2493,100,2001,-1.0,0
412,412,30412,NRRT*,maze,24,"[93, 71]","[223, 196]",2,2000,56.5775170063725,2123,100,2001,-1.0,0
413,413,30413,NRRT*,maze,24,"[93, 71]","[223, 196]",3,2000,52.01532110373881,2406,100,2001,-1.0,0
414,414,30414,NRRT*,maze,24,"[93, 71]","[223, 196]",4,2000,55.41018223300317,2334,100,2001,-1.0,0
415,415,30415,NRRT*,maze,24,"[229, 7]","[73, 228]",0,43,2.504447123293083,54,100,44,504.999338420409,1
416,416,30416,NRRT*,maze,24,"[229, 7]","[73, 228]",1,32,3.5563450183949152,40,100,33,469.7853892050182,1
417,417,30417,NRRT*,maze,24,"[229, 7]","[73, 228]",2,47,3.7063969299305315,60,100,48,469.93294945337186,1
418,418,30418,NRRT*,maze,24,"[229, 7]","[73, 228]",3,19,3.567959539603078,23,100,20,454.238247142992,1
419,419,30419,NRRT*,maze,24,"[229, 7]","[73, 228]",4,27,4.93337603180109,33,100,28,468.9251798928535,1
420,420,30420,NRRT*,maze,24,"[93, 71]","[223, 196]",0,2000,52.28946405577439,2439,300,2001,-1.0,0
421,421,30421,NRRT*,maze,24,"[93, 71]","[223, 196]",1,2000,55.3751482113414,2024,300,2001,-1.0,0
422,422,30422,NRRT*,maze,24,"[93, 71]","[223, 196]",2,2000,56.484135194921905,2184,300,2001,-1.0,0
423,423,30423,NRRT*,maze,24,"[93, 71]","[223, 196]",3,2000,55.343883848197336,2677,300,2001,-1.0,0
424,424,30424,NRRT*,maze,24,"[93, 71]","[223, 196]",4,2000,53.2372066494931,2182,300,2001,-1.0,0
